Customer,CustomerName,Branch,BranchName,Equipment,Categories
1938620,GRAND TRUNK WESTERN RAILROAD,20,Novi,"Case, Case Backhoes","Hydraulics, Seals, Electrical"
3001583,DESANTIS CONSTRUCTION CO INC,20,Novi,,Seals
2037305,G & L BACKHOE SERVICE,20,Novi,Case,"Electrical, Seals, Hydraulics"
252742,KLOCHKO EQUIPMENT,20,Novi,"New Holland, Case","Seals, Electrical, Hydraulics"
2022277,ERIC CHRISTMAN & SONS,20,Novi,,Seals
744287,HIGHWAY MAINTENANCE &,20,Novi,Case Backhoes,"Hydraulics, Seals, Electrical"
3055776,JOSHUA ZAPINSKI,20,Novi,,Hydraulics
2011261,ANGELO & SONS,20,Novi,Case Backhoes,"Hydraulics, Seals"
2099975,MICHIGAN MARINE TERMINAL,20,Novi,,Hydraulics
3012432,IN SYTS SNOW REMOVAL LLC,20,Novi,Case,Hydraulics
2078260,MARGARET ROCKOL,20,Novi,,Seals
3002101,PREMIER GROUP ASSOCIATES,20,Novi,,"Hydraulics, Electrical"
745393,HOLLY CONSTRUCTION CO,20,Novi,,"Electrical, Seals, Hydraulics"
2065091,MIDWEST MEMORIAL GROUP,20,Novi,"Case, Case Backhoes",Seals
2086760,CITY OF SOUTHFIELD,20,Novi,"Case Backhoes, Case","Hydraulics, Electrical, Seals"
2093036,ULTIMATE CARE & MAINT,20,Novi,"Case Backhoes, Case","Hydraulics, Electrical, Seals"
3072607,M J C GOLF,20,Novi,,Seals
2042215,HARVES CONSTRUCTION,20,Novi,,Seals
2079197,ROTONDO CONSTRUCTION CORP,20,Novi,"Case, Case Backhoes","Seals, Hydraulics, Electrical"
2032381,F C L INC,20,Novi,,Seals
2076763,RESAC,20,Novi,,Seals
2026108,D & B LANDSCAPE INC,20,Novi,Case Backhoes,"Electrical, Seals"
2050191,KALTZ EXCAVATING INC,20,Novi,"Case Backhoes, Case","Hydraulics, Electrical, Seals"
3002692,DAN MURRAY,20,Novi,,Seals
3098797,ROD JESSUP,20,Novi,,Seals
2047882,ITALIA CONSTRUCTION INC,20,Novi,"Case Backhoes, Case","Hydraulics, Electrical, Seals"
2090432,BRIGHTVIEW,20,Novi,"Case, Case Backhoes","Hydraulics, Seals, Electrical"
2023605,COM-RES CONSTRUCTION,20,Novi,Case Backhoes,"Seals, Electrical, Hydraulics"
2091911,TOOL TIME RENTAL EQUIPMENT INC,20,Novi,,"Electrical, Seals"
3060690,PAUL GIANNETTI,20,Novi,,Seals
2021015,CARRERA LANDSCAPING,20,Novi,T2,"Electrical, Seals"
2063493,CITY OF MARYSVILLE,20,Novi,Case,"Electrical, Seals"
3049947,REAU EXCAVATING,20,Novi,,Hydraulics
2029333,D R TRAILER SALES INC,20,Novi,Case,"Electrical, Seals"
2070845,OTTO FARMS,20,Novi,,"Seals, Hydraulics, Electrical"
2093149,UPDATE LANDSCAPE,20,Novi,"Case Backhoes, Case","Hydraulics, Electrical, Seals"
2067835,MUSSELMAN EXCAVATING LLC,20,Novi,,Electrical
2026120,D A ALEXANDER & COMPANY INC,20,Novi,Case Backhoes,"Electrical, Hydraulics, Seals"
2024905,CRANBROOK CONTRACTUAL SERV LLC,20,Novi,,Electrical
2054407,LAKES EQUIPMENT & SERVICE,20,Novi,,"Seals, Electrical"
3052627,BLUE RIBBON CONTRACTING,20,Novi,,Seals
724120,R L COOLSAET CONSTRUCTION,20,Novi,,"Seals, Hydraulics"
2062710,MANAGEMENT CONSULTING INC,20,Novi,Case,"Hydraulics, Electrical, Seals"
2040740,HAMILTON ASP & CONC,20,Novi,"Case, Case Backhoes","Hydraulics, Seals"
2032550,FENDT BUILDERS SUPPLY,20,Novi,,"Hydraulics, Seals, Electrical"
2054414,LAKESHORE LANDSCAPING,20,Novi,,Electrical
2011891,AUTO PALLET & BOXES,20,Novi,,"Seals, Electrical"
2066258,MONROE'S RUBBISH REMOVAL INC,20,Novi,,Hydraulics
3013876,ACS ASPHALT CONCRETE SERV LLC,20,Novi,Case Backhoes,Seals
2063627,J R MATHEWS,20,Novi,Case,"Electrical, Seals"
2085602,A F SMITH ELECTRIC,20,Novi,Case Backhoes,"Hydraulics, Electrical, Seals"
2030788,ELKOW FARMS,20,Novi,Case Backhoes,"Electrical, Hydraulics, Seals"
745031,DAVID C HOFFMAN INC,20,Novi,"Case, CS","Electrical, Hydraulics"
2075331,RAM INDUSTRIES,20,Novi,,"Hydraulics, Seals"
3013307,FAUST SAND & GRAVEL,20,Novi,Case,"Electrical, Seals, Hydraulics"
2091978,"TOTAL ASPHALT PAVING, INC.",20,Novi,,"Hydraulics, Seals"
2092010,TOWER CONSTRUCTION,20,Novi,"Case Backhoes, JC","Hydraulics, Seals"
3099647,DAVE BOWEN TRUCKING,20,Novi,,Seals
2047656,INDEPENDENT LAWN CARE,20,Novi,Case Backhoes,"Electrical, Seals, Hydraulics"
2011871,AUTO PALLETS & BOXES,20,Novi,,"Seals, Electrical, Hydraulics"
3062348,TMT MASONRY,20,Novi,,"Electrical, Seals"
2010144,ABLE SANITARY SERVICE INC,20,Novi,,Seals
2022265,J W CHRISTMAS,20,Novi,NS,"Electrical, Seals"
2062931,D MACRO CONTRACTORS INC,20,Novi,Case Backhoes,"Hydraulics, Seals"
2065253,STEVEN MILES,20,Novi,,"Hydraulics, Seals"
878346,RAFAEL RODRIGUEZ,20,Novi,Case Backhoes,Seals
2053983,KYLE BUILDERS,20,Novi,"ZZ, Bomag","Hydraulics, Seals"
3055369,COUNTY WIDE SEPTIC LLC,20,Novi,,"Seals, Electrical"
1654440,LAKESHORE GLOBAL INC,20,Novi,Case,"Hydraulics, Electrical"
2013473,BARTON MALOW COMPANY,20,Novi,Case Backhoes,Electrical
2017703,BRENCAL,20,Novi,"Case Backhoes, Case","Electrical, Seals, Hydraulics"
3078490,ENVIRONMENTAL WOOD SOLUTIONS,20,Novi,,Seals
2092200,NELSON TREASTER,20,Novi,,Seals
2023672,COMPEAU BROS INC,20,Novi,"Case, Case Backhoes","Hydraulics, Electrical, Seals"
2074711,PRO LINE ASPHALT PAVING,20,Novi,,"Seals, Electrical, Hydraulics"
2065103,MIDTOWN GROUP LLC,20,Novi,Case Backhoes,"Seals, Electrical"
3049312,FLEETMASTERS EQUIPMENT REPAIR,20,Novi,,"Electrical, Seals, Hydraulics"
2069727,NOVI BUILDING SERVICE,20,Novi,,"Seals, Hydraulics"
3037281,BOWEN EXCAVATING,20,Novi,,"Seals, Hydraulics"
2068066,NAGLE PAVING CO,20,Novi,Schwarze,"Hydraulics, Electrical, Seals"
2063628,MATTIOLI CEMENT CO LLC,20,Novi,Case Backhoes,"Electrical, Seals"
2038927,GREAT OAKS LANDSCAPING,20,Novi,"Case Backhoes, Case","Electrical, Seals, Hydraulics"
2014578,BENINATI POOLS INC,20,Novi,,Hydraulics
2047240,HURON LANDFILL CORP,20,Novi,Bomag,"Electrical, Hydraulics, Seals"
2048513,JANETTE & SONS EXCAVATING,20,Novi,Case Excavators,"Electrical, Seals, Hydraulics"
